Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RN7SL585P	0.0701132079271199	0.24763602069494953	1.666796947284966	0.14856999894217596	0.881892947605364	
MIR8071-1	0.07000909113996599	0.11314134830022113	1.667005957484728	0.06787099217745757	0.9458883303789412	
LINC02967	2.3027386734732502	-0.06360640949425418	0.21061827352769585	-0.3019985323632903	0.7626531817547304	
LOC102723655	0.03516786790083893	0.05527136502914837	2.7032297399834726	0.020446417931716854	0.9836872554232869	
NATD1	2.0691082401298924	0.04267606150285004	0.22221964479142686	0.19204450417921137	0.8477073448869831	
H2AB1	0.3154374531258381	0.38369888865693147	0.48252492153274673	0.7951897850956733	0.4265031128681031	
RN7SL248P	0.23386492643165624	0.06935555975681033	0.5618556566647842	0.12344017352874927	0.9017585464386387	
U2	0.0					
ANTXRL	0.3156458832994273	0.38369888866988316	0.48251450880249624	0.7952069454287426	0.42649313231079966	
RNVU1-27	0.08186890049444161	-0.22622255009672262	1.4775164984929443	-0.15310999933162703	0.8783115305298375	
SOCS7	3.3555042035694838	-0.06650481385322095	0.1750970391669554	-0.3798168956461249	0.704081339662187	
HEPFAL	0.8067202490186076	-0.011341235006878976	0.3563894441106871	-0.031822589569618746	0.9746135318862035	
TBC1D3H	0.01172200487179474	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
RNA5SP414	0.0					
RN7SL818P	0.0					
LOC101928796	0.03508064446672577	0.055271359282457994	2.70405237959465	0.02044019550048192	0.9836922191677456	
GGTLC3	0.11694826575223223	-0.03386258899425809	1.0934154209028655	-0.030969554980573393	0.9752938196270252	
LOC283683	0.888436911336165	0.01509699823123944	0.33917839007154593	0.0445104955774302	0.9644974860086962	
MIR6728	0.0					
SYNGAP1-AS1	0.9352597465586028	-0.0647345328180028	0.32998116771035524	-0.1961764462716984	0.8444720629984972	
MIR7702	0.0					
SNORA73A	1.1224998870565204	-0.016588989905788176	0.30176926358444806	-0.0549724306204759	0.9561604277476857	
GAGE13	0.0					
LOC102724560	1.682957889562891	0.22571735000620433	0.24881457441085542	0.9071709345831496	0.3643164113957173	
MIR6069	0.0					
ADRA2B	0.9819819343490552	0.06956433157668837	0.32247957657927045	0.215717014747408	0.8292083376105498	
H2BC6	0.9703193332179666	0.03714665672950463	0.3245108319999129	0.1144696973613337	0.9088654664770444	
MIR6864	0.0935666747313504	-0.29659736158752736	1.3253763262694687	-0.2237835063965257	0.8229257645067971	
MIR5088	0.0					
SNORA71E	0.08179039699096965	-0.22622255037900713	1.4776271755051134	-0.15309853130014003	0.8783205740770027	
MIR6749	0.03501688152099316	-0.07922253913347813	2.7046553453554583	-0.029291177254625888	0.9766323634156949	
LINC02334	0.9936648376627825	0.0330408455305468	0.32026940005454685	0.10316578956628211	0.917831390969658	
LINC03104	3.717486665998228	0.06301332017283265	0.1700095530201887	0.37064576109643554	0.7109013934869082	
ZNF658	2.0106953925882314	-0.002580744757443223	0.22513983774423593	-0.01146285252446086	0.9908541672375575	
RN7SL853P	0.0					
MIR6801	0.0					
LOC124904986	0.0					
TMEM269	0.9936488262060559	0.033042888068844485	0.3202693902948569	0.10317217027335475	0.9178263269242797	
MIR6885	0.0					
TPTE	0.514501416695214	-0.39031751397840386	0.4385526692320808	-0.8900128567495936	0.3734589826203891	
RNA5SP536	0.0					
MIR6515	0.0					
TBC1D3D	1.063510693677126	-0.23211250883828688	0.31676207738819995	-0.732766089779829	0.46370110695133776	
LOC124904634	0.0					
C8orf89	0.058418053220331216	0.04902066494094969	1.909264929271137	0.02567515078154364	0.9795164441254841	
LOC105372253	0.01172200487179474	0.061524996547838814	2.9218787667815347	0.021056656164967765	0.983200460590727	
LOC124900456	0.0					
LOC124904145	0.3859674245546617	0.49942726131642184	0.4827014977187548	1.0346503246348167	0.30083224276373116	
LOC124900298	0.0					
LINC02930	0.9119536491971019	0.01121441915250728	0.3346410768889776	0.033511783002741886	0.973266469632975	
MIR1273H	0.3389583511701596	-0.4295273333318522	0.4750301318618567	-0.9042107111149801	0.3658836816427671	
RNA5SP257	0.0					
LINC01746	0.0					
RN7SL650P	0.23371401143608403	0.2038506530854932	0.5618798618082729	0.3628011376479124	0.7167534419820774	
MIR6832	0.10531337996556912	0.03651236808504375	1.1994284279037042	0.030441472984643263	0.9757149695106455	
TBC1D3L	3.5429369279837095	0.06343155248426327	0.17128509427779243	0.37032733497165343	0.7111386089851728	
SEBOX	0.02338172871939307	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
LOC124900178	0.0					
MIR223HG	1.952308183601978	0.05346414735348441	0.22895761271810466	0.23351111465033533	0.8153645398488205	
SNORD28	0.3621568809076474	0.10219752755040336	0.46976736302494265	0.2175492288189827	0.8277803464553806	
MIR6889	0.0					
LOC107985020	0.9819782737604698	0.0006194598709749098	0.322043526534563	0.0019235284051220538	0.9984652473297084	
RN7SL545P	0.0					
IGHV2-70	2.5715762679981484	0.07336629119522631	0.20092695125593768	0.3651391251230077	0.7150075565682705	
SNORA16A	0.47937909876851625	-0.45717276812468766	0.44481922213177183	-1.0277720597003703	0.3040570621398619	
DGKK	0.05851415565075001	-0.3544629030338218	1.9089733712333248	-0.1856824764427253	0.852693771108373	
RIMBP3B	0.26896268914122184	0.1272198000387046	0.5117072323697649	0.24861833484263568	0.80365602458148	
PCCA-DT	1.9989288304505324	0.015124975246634398	0.2260117981279994	0.06692117567273424	0.9466444550768394	
RNU6-866P	0.1870814719615881	-0.05262853935009353	0.695046319096297	-0.07571947063689431	0.93964228513478	
TBC1D3	0.6652839680539878	-0.2885532602100783	0.5708318130262489	-0.505496108705507	0.6132104308688913	
H4C6	0.10516184388513834	0.0365123677464282	1.1995498316523057	0.03043839178913866	0.9757174268102496	
MIR378J	0.3271457433127387	-0.22465688249654284	0.4784262247900124	-0.4695747658798339	0.638658856711342	
MIR6867	0.6082406609839631	-0.24796004706962807	0.4125765863126416	-0.6010036810031903	0.5478375345739339	
LOC124905174	0.0					
CYP4F59P	2.4781552514497043	0.13624099549536367	0.20906044768209608	0.6516823100969152	0.5146061367267651	
RN7SL719P	0.0					
H2BC17	0.280611337051638	0.3258346783339788	0.501662535704355	0.6495096905661758	0.5160089848623801	
RN7SL625P	0.023369422533645937	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
LINC02371	0.11690916433983498	-0.033862589051610985	1.0934402698505397	-0.030968851235229886	0.9752943808653655	
RN7SKP236	0.0					
RNA5SP526	0.0					
MIR6761	0.023420928610108808	-0.008849456087124919	2.9218787667815347	-0.003028686948867712	0.9975834611384568	
MIR486-1	0.0					
MIR7974	0.01172911055970833	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
CCL23	1.180588207737431	0.29487092180438307	0.29877150574903133	0.9869445918717404	0.3236698021967443	
RN7SL627P	0.011682858631333193	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
KRTAP7-1	0.0					
H3C6	2.233037383104227	-0.12177856187622359	0.21381147952386778	-0.5695604471163553	0.5689758615727598	
TRBV12-3	0.8534328341707574	0.06105292482764009	0.34662091532397965	0.17613745197855454	0.8601859584370073	
RNA5SP527	0.8768955989658923	-0.098431544797136	0.34107700866581425	-0.2885903836854005	0.7728948552521832	
PRAMEF27	0.0					
MIR6128	0.0					
LOC102723532	0.0					
MIR6768	0.011643843121762731	-0.07296868826159991	2.9218787667815347	-0.024973208707757343	0.9800763332960539	
TBC1D3B	1.9055424896129298	-0.04835292768545795	0.23130829289522248	-0.20904104682213343	0.8344161956639401	
MIR6078	0.0					
NPHP3-ACAD11	1.1221693142597946	-0.197076859437906	0.3036877735719827	-0.6489456494078882	0.5163735071081375	
MIR6772	0.10556960784732095	-0.36697233452961076	1.1992235830495912	-0.3060082704481266	0.7595983487475324	
MIR6762	0.02346228703217405	-0.14334314089656325	2.9218787667815347	-0.04905855182159269	0.9608726344644815	
MIR7152	0.0					
LINC01297	1.0871309848907922	-0.1679048348851908	0.3066346858666625	-0.5475728696857303	0.583985222436376	
MIR6788	0.0					
BALR6	0.19887510626756746	-0.2574988835372557	0.6531847053213296	-0.39422062617124654	0.6934181587171084	
MAFIP	1.964184517926418	0.10413254273541976	0.22877795472768955	0.4551686059933831	0.6489879442261076	
RN7SL422P	0.4207378597568153	0.2883012527506119	0.46167150135943646	0.6244727081955047	0.5323171882916535	
ZKSCAN2-DT	2.0223782512195645	-0.020067009042185138	0.22445320885798245	-0.08940397486088993	0.9287608646416012	
MIR7150	0.0					
TBC1D3I	1.0638707196192574	0.021816264752944122	0.3109161295263316	0.07016768408310092	0.9440601952723893	
MIR8083	0.0					
RN7SL600P	0.18706558433774048	-0.05262853935522861	0.6950503075009161	-0.07571903614352296	0.9396426308179402	
MIR6771	0.0					
MIR6735	0.03513598353767437	0.05527136293069372	2.703530163406561	0.020444145095481196	0.9836890685052462	
RNU11	0.03503277047987212	0.18976525046215145	2.7045049674298802	0.07016635308401278	0.9440612546449366	
MIR6750	0.11694624158000737	-0.03386258899722579	1.0934167070443355	-0.030969518555063327	0.9752938486764431	
MIR6876	0.0					
MIR8056	0.0					
H2AC12	0.2574555479612313	0.06310002432440044	0.5245720031800676	0.12028858563147597	0.9042545458042348	
SNORA17A	0.5376639926858824	-0.011383792351721104	0.4399519635655526	-0.025875080223445632	0.979356976491291	
MIR8052	0.0					
ZNF280B	1.098731554749418	0.04754205566288317	0.3049879093918005	0.1558817716993778	0.876126213733103	
RN7SL166P	0.08172369261046852	0.1772617693972496	1.4777213145445072	0.11995615658551205	0.9045178790679772	
MIR6753	0.6664623481213813	-0.08631115613783898	0.3931802463590523	-0.21952058104928193	0.8262445494632306	
TP53TG3E	0.0					
MIR8086	0.035009560384429116	0.055271354584813456	2.704724663027246	0.02043511317079918	0.9836962734333152	
SNORD25	0.1052071925761179	0.43999707067634464	1.1995134803516792	0.3668129436505742	0.7137585520144611	
MIR6825	0.0					
LOC124902333	0.0					
SNORD50B	0.19876014944194653	0.14598633948601794	0.6532018693771964	0.22349345023340253	0.8231514801812769	
NUDT18	2.2328785516876466	0.05981855365199879	0.21429128952568222	0.27914598761528153	0.780132792201631	
SNORD91B	0.12855301516287548	-0.23873262361533648	1.002730590436114	-0.2380825177693097	0.8118170937288514	
RN7SL296P	0.023404863503127933	-0.008849456087124924	2.9218787667815347	-0.0030286869488677136	0.9975834611384568	
MIR6766	0.01174028216037931	-0.07296868826159926	2.9218787667815347	-0.02497320870775712	0.980076333296054	
MIR6782	0.023404863503127933	-0.008849456087124471	2.9218787667815347	-0.003028686948867559	0.9975834611384569	
LOC124906343	0.0					
MIR6504	0.0					
ZNF2	2.0106953925882314	-0.002580744757443223	0.22513983774423593	-0.01146285252446086	0.9908541672375575	
LOC105370947	1.6720483968625988	-0.2378325790296933	0.24728177333414444	-0.9617877444946873	0.33615623549242885	
H4C13	0.08197865619484349	-0.09172777618190261	1.4773619671786933	-0.062088897791970674	0.9504920382193338	
SNORD116-22	0.0					
RN7SL203P	0.303936770940012	0.18508401130999497	0.4875410020202127	0.3796275811533112	0.70422188410704	
RN7SL663P	0.6429424914756329	0.23229985250120558	0.40354093218605613	0.5756537539892029	0.5648492398122305	
MIR6888	0.0					
SCARNA16	0.7947492193643734	0.20419051253391313	0.3611249929852776	0.5654289138116718	0.5717820627017149	
CCL16	0.9936256914223209	0.033045829728424556	0.32026937638743647	0.10318135970779901	0.9178190337395087	
LOC124903436	0.0					
TRBV12-5	0.0818150698227532	-0.09172777688617925	1.4775923776058744	-0.062079216349778886	0.9504997480198144	
MIR6814	0.023319867959507825	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
MIR6815	0.0					
LOC105371757	0.01168290331372725	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
LENG9	2.653560707907388	0.10521131113805204	0.19714039470373618	0.5336872298351856	0.593557945801924	
LINC02960	1.0987322586819372	0.10926728599908075	0.30544618971316717	0.35773006728841333	0.7205453297025266	
MIR6740	0.16366802503185582	0.08812192247941683	0.7952296536181352	0.11081317463261056	0.9117644978517289	
MIR6745	0.0					
LINC02826	1.3919003417277107	-0.7017161513053801	0.27608337923621906	-2.541681984792668	0.011032049853627057	
H2AC15	0.3627538901000298	-0.1667926917137326	0.4697500277649836	-0.35506691187930944	0.7225394641822873	
LINC00547	1.788353132405822	0.22329246292433774	0.24055515336397393	0.9282381183764675	0.3532840655525613	
RN7SL544P	0.0					
MIR4734	0.0					
FAM242F	0.23390566970493343	0.33834574648845417	0.5618491245327443	0.6022003625436557	0.5470407743899863	
TRBV16	0.01172200487179474	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
LOC124905265	0.0					
MIR6780A	0.0					
RNVU1-26	0.0					
CCL4	1.8587166363850143	-0.009771364015560755	0.23482782454144974	-0.041610759008824355	0.9668089962228882	
RNA5SP528	0.0					
SCDAL	0.6427513876806805	0.2323460687692994	0.4035414201391656	0.5757675846240823	0.5647722864968384	
LOC107987142	0.561362569128011	0.22568981396843563	0.43304436714780675	0.5211701873757503	0.6022482202979049	
MIR5787	0.0					
MIR8088	0.0					
RN7SL680P	0.14027484779741947	-0.040117780079346056	0.9241835162475092	-0.04340888944031107	0.9653755916335902	
PRAG1	4.395344517160028	0.04753732540306009	0.15319193360969008	0.3103121964905673	0.7563235571807085	
MIR6503	0.04679590958441081	-0.015100478617052392	2.2347065169394917	-0.006757253582333049	0.9946085327227515	
LINC03043	0.0					
LOC124904882	0.0					
MIR6868	0.0					
MIR6124	0.011682858631333193	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
MIR1299	0.15197485764430552	0.1584970982920466	0.8555466524637161	0.18525827648980078	0.8530264620450743	
H3C11	0.09362673616140127	0.37587687117522406	1.3253137374679793	0.2836135026362432	0.7767065882405696	
CCL18	2.12808406895769	0.08554556168564324	0.22299016204806074	0.3836293085755314	0.7012532140336895	
MIR6770-3	0.011682858631333193	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
HNF1B	4.2892774467118615	0.218723690181234	0.1556929316452312	1.4048402061027887	0.16006880029493187	
MIR6882	0.0					
LINC03110	0.2807554141590211	-0.07765063464139373	0.5016506183828756	-0.15479026995263925	0.8769866622077995	
LOC286083	0.0					
MIR6862-1	0.0					
LOC105370997	0.0					
MIR6085	0.0					
MIR548O2	0.01172200487179474	0.061524996547838814	2.9218787667815347	0.021056656164967765	0.983200460590727	
MIR7852	0.0					
MIR6809	0.0					
LOC102724159	3.2377472119033506	-0.12647906616983223	0.1783246064309003	-0.7092631168589855	0.4781612120894654	
LOC158434	0.7832109546795548	0.07884404130692926	0.3624853189038916	0.2175096126522955	0.8278112165038145	
MIR6130	0.0					
SPMAP1	0.2570890363345172	0.3320902248660639	0.5246148852008863	0.633017160271576	0.5267224369148061	
LINC01730	0.6665993960198504	-0.39066799439435984	0.3944385415152013	-0.9904407233979793	0.3219587489250085	
LOC389831	0.923058028517594	0.11944555753429996	0.33694467163752473	0.35449605703453896	0.7229671584658687	
RNU7-42P	0.0					
MIR6718	0.0					
MIR6804	0.023404863503127933	-0.14334314089656325	2.9218787667815347	-0.04905855182159269	0.9608726344644815	
FAM236A	0.04660950578560548	-0.015100483574957243	2.235642678734992	-0.006754426241093969	0.9946107885631938	
MIR6508	0.0					
SNORD115-26	0.0					
CLK3-AS1	0.7365147487825986	0.09265138632127387	0.37435272936925673	0.24749755792453093	0.8045231812189697	
SNORD116-4	0.0					
RNVU1-19	0.0					
STPG3-AS1	1.1689814454075336	0.3287955365053352	0.29895491247419287	1.099816469929118	0.2714120948156199	
ELOA3CP	0.04686493835369829	0.1193938153605799	2.234360964367353	0.05343532995098918	0.957385056181537	
RN7SKP175	0.8301703820632294	-0.09625974715652331	0.35087474792818646	-0.27434219112349684	0.7838216639610835	
LOC100508046	0.21045812458474858	-0.19337909945647289	0.6179929757825432	-0.3129147207726813	0.7543454532591771	
GRIFIN	0.03500268190844696	0.05527135412955905	2.704789805747389	0.02043462083896994	0.9836966661752707	
RN7SL341P	0.03499362423941057	0.1897652475284657	2.7048756105462646	0.07015673725940454	0.9440689081021126	
XKR5	0.7483150540425917	-0.22707131440008838	0.37033950299753193	-0.6131436494410418	0.5397813607030365	
FLJ16779	0.22184341742560482	0.2742257316137871	0.7167779311839297	0.3825811589383589	0.7020303423161889	
LOC124905061	0.0					
LOC124905170	0.0					
MIR6793	0.17515116581953502	0.15224175999704448	0.7420595841477803	0.20516109925577852	0.8374462612337846	
NEIL1-AS1	0.9819833544712934	-0.0681696004344591	0.32177857983506347	-0.2118525119645979	0.8322220995696006	
MIR6851	0.011698870088059879	0.061524996547838814	2.9218787667815347	0.021056656164967765	0.983200460590727	
MIR6796	0.0					
RN7SL313P	0.15213870757797604	0.1584970984207676	0.8554863624609975	0.18527133263096715	0.853016222002943	
SNORD112	0.0					
H4C7	0.0					
LOC105371762	0.6197100928123781	0.026610075133514856	0.4088986165903247	0.06507743986861045	0.9481123427254758	
MIR6839	0.0					
MIR6744	0.0					
MIR8076	0.0					
CCL15-CCL14	3.8458572086461573	0.04756816506965681	0.16429925528894312	0.2895214892240477	0.7721823376772396	
MT1IP	0.25708340437593996	0.3320902248651571	0.5246155446127528	0.6330163646033228	0.526722956502639	
MIR6795	0.0					
H2BC9	1.9407284198949282	0.0022709040103363184	0.2293064201781317	0.00990335991714587	0.9920983911826523	
H3C1	0.19897983331976551	-0.12300380917072799	0.6531690437458662	-0.1883184917419113	0.8506269903696958	
CCL15	4.477789403762444	0.03658646166866194	0.1519832664535072	0.24072690712864764	0.8097667832451652	
LYZL6	0.03509623829633212	0.05527136031127451	2.703905123518199	0.020441309064630906	0.9836913308577019	
MIR6088	0.0					
RBM27-POU4F3	0.9119869096557532	-0.1368760967347112	0.33436574047182427	-0.40936041037447507	0.6822751885271625	
TRBV14	0.3740738635708422	0.16631729480053567	0.46768388460301835	0.3556190415705897	0.7221258815679445	
ZNF516-DT	0.6547217328253576	-0.03378285048648596	0.39699810374656674	-0.08509574773196411	0.9321852708648963	
LOC100652758	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
MIR6505	0.0					
HNRNPCL2	0.023365717262666386	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
RN7SL185P	0.0					
PRH1-PRR4	0.5842857808789436	0.4476135482800646	0.4258612537360654	1.05107836027149	0.29322260189360794	
MIR8064	0.0					
TRBV10-3	0.5611228464301075	-0.25714827131648843	0.43019178033437844	-0.5977526374785981	0.5500049974577956	
RIMBP3	0.6078105775616256	-0.025852768912264557	0.4126396466339542	-0.06265216908543478	0.9500434860583494	
RN7SL736P	0.0					
MIR8082	0.0					
MIR6500	0.0					
MIR6818	0.0					
LINC03082	0.046847066010321556	-0.015100477260881975	2.2344503737681918	-0.006758027583945143	0.9946079151729158	
ARHGAP23	2.0339342482056217	-0.004128054204842699	0.224141551623696	-0.018417175106261223	0.985306051012961	
TUBGCP5	2.793675537064571	0.06870131552223285	0.19161085804910216	0.35854604598987533	0.7199347154371945	
MIR6068	0.0					
LOC105374989	0.946863952369889	0.11309984237496627	0.32894844669698375	0.3438223937842456	0.7309798580063664	
LINC01742	0.011643323610299666	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
MIR6720	0.4558628295978375	-0.9546103248652688	0.43422661291834663	-2.1984150590161473	0.027919541529783973	
MIR7975	0.0					
MIR8054	0.0					
LOC102723713	0.10504918039417489	0.305502169275814	1.1996402162964177	0.2546614936092871	0.7989845594800611	
LNPPS	0.830072106878493	-0.014929056632602468	0.3511458592539243	-0.04251525751812102	0.9660879490070554	
PICSAR	0.03511851259921446	0.18976525687237064	2.703694921565315	0.07018737778391997	0.9440445206180642	
LOC110467523	0.0					
RN7SL43P	0.18710348312309988	-0.052628539342980334	0.6950407939868971	-0.07572007254580296	0.939641806255747	
NAXD-AS1	1.0053476962941157	-0.0025807624125413846	0.31814890201238066	-0.008111806755319102	0.9935277856099298	
PRSS2	1.029032557329652	0.1924811387434897	0.3193328671033228	0.602760187166111	0.5466682356774338	
U3	0.03511979070718732	0.18976525696776728	2.7036828650663174	0.07018769080489498	0.9440442714778858	
MIR6807	0.39763995255690937	0.5635470502884268	0.4642954564705038	1.2137681780744032	0.22483626118478162	
TBC1D3F	0.011682858631333193	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
RN7SL210P	0.07020530824134667	-0.021353321562350345	1.666612353808332	-0.0128124104645909	0.9897774551895823	
MIR6880	0.0					
SPATA31A3	0.09357982579461435	-0.027607668549515574	1.3253626180158766	-0.020830275559488323	0.9833810465708729	
U1	0.0					
LOC102724428	2.8299463344180786	-0.06557075252176794	0.22270792546085627	-0.2944248723348323	0.7684332633649162	
SNORA24	0.9468735784745789	-0.10125909797907896	0.32779698514967526	-0.30890796000714615	0.7573915415444058	
SNORD27	0.14040558785794288	0.22887222229532586	0.9241270277848653	0.24766316254588194	0.8043950360470125	
RN7SL301P	0.28027730856828037	-0.07765063467132315	0.5016901900622063	-0.154778060662687	0.8769962878125739	
DUSP14	1.5433864519900837	-0.3999343290945663	0.25834452497000343	-1.5480658207910656	0.12160645012536164	
RNU12	0.04680124691925924	0.11939381342854895	2.2346797770297604	0.0534277056855287	0.9573911307877645	
MIR4477A	0.09354861339904376	0.10688717784622773	1.3253951563039408	0.08064551717866417	0.9357238665932451	
LINC03085	0.8416501987530709	-0.05670696173554934	0.34844678343942304	-0.16274210132121297	0.8707214967915531	
RN7SL197P	0.035268486020076595	-0.21371642116447614	2.702283877419552	-0.07908733162725927	0.9369631598466713	
RNA5SP440	0.07010618488289837	-0.021353322318421873	1.666811034649447	-0.012810883702190494	0.9897786732697587	
SPATA31A7	0.6543576221165764	0.4911975526137179	0.4054745804515665	1.2114139240656812	0.22573680553545186	
UHRF1	2.8170149643427833	0.11516808189215856	0.1913804793039297	0.6017754909541276	0.5473235916293056	
ORAI1	2.6885994570075136	0.013809282501814494	0.19527190011254628	0.07071822670776196	0.9436220143403332	
RN7SL711P	0.3507271703134909	0.5760581972795968	0.4721833423038651	1.2199883936373277	0.22246927474008912	
CCL4L2	1.5195602163438107	0.040923321607382254	0.2607687995840263	0.15693335120099644	0.8752973750534614	
LOC102724652	0.023365717262666386	-0.008849456087124796	2.9218787667815347	-0.00302868694886767	0.9975834611384568	
LINC03105	1.4029354582566418	-0.1850307036406095	0.2731777710692513	-0.6773270860084136	0.49819844913074973	
MIR7156	0.0					
MIR7976	0.0					
CCL3L3	1.087074522216648	0.01842186234863721	0.30731114713010965	0.059945311195749584	0.9521991916427993	
RN7SL620P	0.08183412220328734	-0.09172777680406398	1.4775655149657023	-0.06208034491532728	0.9504988492882674	
LOC124900281	0.0					
FAM230F	0.0					
MIR6747	0.0					
THBS1-IT1	0.9351491102603696	0.15261477640640125	0.3316029871144816	0.4602334186866447	0.6453486860959146	
FUT8-AS1	0.9585564504544064	-0.0665022060761421	0.32580285669985437	-0.20411793423102856	0.8382613398756956	
OR13C2	0.0					
MIR6855	0.0					
GXYLT1P5	0.7714771371584332	0.21460390403755414	0.36689126359760854	0.5849250863409029	0.5585980897125778	
MIR6133	0.0					
MIR548AY	0.29237544064491106	0.25545934657190833	0.4937794557675965	0.5173551543872725	0.6049082589551673	
MIR1264	0.0					
SNORA17B	0.18709265200249287	-0.05262853934647865	0.6950435126714698	-0.07571977636938954	0.939642041893849	
MIR5739	0.0					
MIR6871	0.0					
LOC101929494	0.9000164742981226	0.12615645795784894	0.337778262273881	0.3734889779720561	0.7087845471435662	
MIR6090	0.0					
H4C9	1.9756632466484851	-0.017307769510315752	0.22713832502856612	-0.07619924778497435	0.9392605811317939	
MIR6794	0.0					
LOC124903275	0.0					
RN7SL820P	0.14015549366492885	0.09437722092431866	0.9242351335789636	0.10211386420559113	0.9186662964953538	
ANKRD20A3P	1.3210745803381776	0.09340089639125795	0.2793028831465779	0.3344072046053361	0.7380723035545007	
LINC00226	0.0					
MIR8057	0.0					
PIK3R6	1.9522328812593666	0.053447553371512996	0.22881770756858272	0.23358136893969778	0.8153099931011996	
TADA2A	3.062533448234315	-0.004639609205904731	0.18262466333993774	-0.025405162265890437	0.9797317935454393	
OR4E1	0.7131019828887382	-0.0896266972422678	0.379575199031911	-0.23612369161856872	0.8133366903920483	
LOC124900636	0.9586105824645881	0.0746051734385865	0.3265467124263718	0.2284670786737996	0.8192831467686723	
LINC02809	0.8767764399084803	-0.021378724934535142	0.3413143690131107	-0.06263646325922462	0.9500559929300821	
MIR6799	0.0					
RN7SL126P	0.023404863503127933	0.12564422872231368	2.9218787667815347	0.04300117792385735	0.9657005948762754	
LOC102723475	0.12859518129964972	0.030257326807204783	1.0027087430383788	0.030175588890867668	0.9759270169069213	
RN7SKP251	0.0					
SNORD107	0.02343566967282503	-0.008849456087124877	2.9218787667815347	-0.0030286869488676976	0.9975834611384568	
MIR8079	0.0					
MIR2909	0.0					
MIR6858	0.046737043145232436	0.119393811477524	2.235001677271745	0.05342000978865815	0.9573972624685712	
MIR668	0.0					
MIR145	0.6195207820025445	-0.08247971564664441	0.40834386166477465	-0.20198593242073815	0.8399277218226828	
LOC124906196	0.0					
H2AC14	0.3509526293906793	0.03807776029958036	0.47217589550389344	0.08064316849326839	0.9357257344892344	
U7	0.0					
FLJ36000	0.8298687523025515	0.23085708908483876	0.35352847861120634	0.6530084648109051	0.5137508214085775	
MIR6835	0.29235303673950636	0.12096424089788918	0.49378101244503186	0.24497548072761308	0.8064754165372885	
TRBV13	0.21052094667954716	-0.19337909944527415	0.6179802441792527	-0.31292116741062387	0.7543405553492277	
LOC102724877	0.0					
CCL14	2.3496792585629995	0.3412093001917527	0.2125656002308024	1.605195289460147	0.10845083380826809	
H2BC3	0.058421589740701066	0.1835151879301399	1.9092541902309619	0.09611878233350381	0.9234262342284317	
LOC124906839	0.4559089098908578	0.07717521965298481	0.45866779143436315	0.16825951395374758	0.8663791228946052	
FAM25C	0.643326224240215	-1.245673375803775	0.3959528393488264	-3.1460145047889454	0.0016551179712314505	
LINC00540	0.9819152019892393	0.20825036427898957	0.32599028194039525	0.6388238417397563	0.5229375364071058	
MIR548AZ	0.011770266275007988	-0.07296868826159959	2.9218787667815347	-0.024973208707757235	0.980076333296054	
MIR6829	0.9001378035464592	0.050746857003822796	0.3371304453325831	0.15052588013449938	0.8803497339550006	
BMS1P14	0.9001387225727508	-0.09943232825794864	0.336473839137492	-0.2955128057290599	0.7676021713627428	
LOC105371254	0.9819268213342611	0.0006164376687401828	0.3220434362343233	0.00191414448916653	0.9984727345975853	
LINC03065	0.5846437633291749	0.21104911541959245	0.42369182371455555	0.4981193962378133	0.6183998901916924	
LOC105370185	0.2220240648041065	0.27422594923998855	0.5874118091438376	0.46683765115256604	0.6406160358529631	
PCDHGB5	1.2506933952353907	0.10639893467525478	0.28668033214711547	0.3711413820347262	0.7105322302158977	
TRBV18	0.7480632805904113	0.1344399800751852	0.3717461075199768	0.3616446207656948	0.7176176158383264	
IGKV1D-13	4.042261490217848	-0.03635393556803449	0.21788410972667963	-0.16684987084940686	0.8674881773765716	
MIR6895	0.09363042379003089	-0.16210251492520966	1.325309896110926	-0.12231291368222152	0.9026512051493627	
RNU6-467P	0.0					
MIR8055	0.011680380356203605	0.06152499654783864	2.9218787667815347	0.021056656164967706	0.9832004605907271	
SPATA31A5	0.03520720634184348	-0.21371642411813627	2.7028595428998337	-0.07907048839424523	0.9369765568477918	
MIR6737	0.0					
RN7SL322P	0.19863647845310548	-0.1230038092255695	0.6532203024220484	-0.18830371433571305	0.8506385738215774	
