source	native	name	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	minus_log10_p
GO:BP	GO:0002263	cell activation involved in immune response	1.0	320	26	1	0.038461538461538464	0.003125	21026	-0.0
GO:BP	GO:0002274	myeloid leukocyte activation	1.0	244	26	1	0.038461538461538464	0.004098360655737705	21026	-0.0
GO:BP	GO:0002285	lymphocyte activation involved in immune response	1.0	227	26	1	0.038461538461538464	0.004405286343612335	21026	-0.0
GO:BP	GO:0002286	T cell activation involved in immune response	1.0	135	26	1	0.038461538461538464	0.007407407407407408	21026	-0.0
GO:BP	GO:0002287	alpha-beta T cell activation involved in immune response	1.0	84	26	1	0.038461538461538464	0.011904761904761904	21026	-0.0
GO:BP	GO:0002292	T cell differentiation involved in immune response	1.0	92	26	1	0.038461538461538464	0.010869565217391304	21026	-0.0
GO:BP	GO:0002293	alpha-beta T cell differentiation involved in immune response	1.0	84	26	1	0.038461538461538464	0.011904761904761904	21026	-0.0
GO:BP	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	1.0	83	26	1	0.038461538461538464	0.012048192771084338	21026	-0.0
GO:BP	GO:0002366	leukocyte activation involved in immune response	1.0	316	26	1	0.038461538461538464	0.0031645569620253164	21026	-0.0
GO:BP	GO:0002367	cytokine production involved in immune response	1.0	123	26	1	0.038461538461538464	0.008130081300813009	21026	-0.0
GO:BP	GO:0002369	T cell cytokine production	1.0	40	26	1	0.038461538461538464	0.025	21026	-0.0
GO:BP	GO:0002376	immune system process	1.0	2871	26	7	0.2692307692307692	0.0024381748519679554	21026	-0.0
GO:BP	GO:0002440	production of molecular mediator of immune response	1.0	227	26	1	0.038461538461538464	0.004405286343612335	21026	-0.0
GO:BP	GO:0002443	leukocyte mediated immunity	1.0	481	26	1	0.038461538461538464	0.002079002079002079	21026	-0.0
GO:BP	GO:0002449	lymphocyte mediated immunity	1.0	381	26	1	0.038461538461538464	0.0026246719160104987	21026	-0.0
GO:BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	1.0	56	26	1	0.038461538461538464	0.017857142857142856	21026	-0.0
GO:BP	GO:0002456	T cell mediated immunity	1.0	133	26	1	0.038461538461538464	0.007518796992481203	21026	-0.0
GO:BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	394	26	2	0.07692307692307693	0.005076142131979695	21026	-0.0
GO:BP	GO:0002478	antigen processing and presentation of exogenous peptide antigen	1.0	38	26	1	0.038461538461538464	0.02631578947368421	21026	-0.0
GO:BP	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	1.0	32	26	1	0.038461538461538464	0.03125	21026	-0.0
GO:BP	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	1.0	36	26	1	0.038461538461538464	0.027777777777777776	21026	-0.0
GO:BP	GO:0002520	immune system development	1.0	203	26	1	0.038461538461538464	0.0049261083743842365	21026	-0.0
GO:BP	GO:0002040	sprouting angiogenesis	1.0	132	26	1	0.038461538461538464	0.007575757575757576	21026	-0.0
GO:BP	GO:0002521	leukocyte differentiation	1.0	636	26	1	0.038461538461538464	0.0015723270440251573	21026	-0.0
GO:BP	GO:0002009	morphogenesis of an epithelium	1.0	503	26	1	0.038461538461538464	0.0019880715705765406	21026	-0.0
GO:BP	GO:0001933	negative regulation of protein phosphorylation	1.0	245	26	1	0.038461538461538464	0.004081632653061225	21026	-0.0
GO:BP	GO:0000082	G1/S transition of mitotic cell cycle	1.0	202	26	1	0.038461538461538464	0.0049504950495049506	21026	-0.0
GO:BP	GO:0000278	mitotic cell cycle	1.0	892	26	1	0.038461538461538464	0.0011210762331838565	21026	-0.0
GO:BP	GO:0000302	response to reactive oxygen species	1.0	199	26	1	0.038461538461538464	0.005025125628140704	21026	-0.0
GO:BP	GO:0000902	cell morphogenesis	1.0	996	26	1	0.038461538461538464	0.001004016064257028	21026	-0.0
GO:BP	GO:0001501	skeletal system development	1.0	540	26	1	0.038461538461538464	0.001851851851851852	21026	-0.0
GO:BP	GO:0001503	ossification	1.0	430	26	1	0.038461538461538464	0.002325581395348837	21026	-0.0
GO:BP	GO:0001516	prostaglandin biosynthetic process	1.0	30	26	1	0.038461538461538464	0.03333333333333333	21026	-0.0
GO:BP	GO:0001523	retinoid metabolic process	1.0	83	26	1	0.038461538461538464	0.012048192771084338	21026	-0.0
GO:BP	GO:0001525	angiogenesis	1.0	547	26	1	0.038461538461538464	0.0018281535648994515	21026	-0.0
GO:BP	GO:0001568	blood vessel development	1.0	732	26	1	0.038461538461538464	0.001366120218579235	21026	-0.0
GO:BP	GO:0001655	urogenital system development	1.0	68	26	2	0.07692307692307693	0.029411764705882353	21026	-0.0
GO:BP	GO:0001659	temperature homeostasis	1.0	185	26	1	0.038461538461538464	0.005405405405405406	21026	-0.0
GO:BP	GO:0001666	response to hypoxia	1.0	302	26	1	0.038461538461538464	0.0033112582781456954	21026	-0.0
GO:BP	GO:0001701	in utero embryonic development	1.0	413	26	1	0.038461538461538464	0.002421307506053269	21026	-0.0
GO:BP	GO:0001775	cell activation	1.0	1132	26	2	0.07692307692307693	0.0017667844522968198	21026	-0.0
GO:BP	GO:0001776	leukocyte homeostasis	1.0	113	26	2	0.07692307692307693	0.017699115044247787	21026	-0.0
GO:BP	GO:0001780	neutrophil homeostasis	1.0	22	26	1	0.038461538461538464	0.045454545454545456	21026	-0.0
GO:BP	GO:0001781	neutrophil apoptotic process	1.0	8	26	1	0.038461538461538464	0.125	21026	-0.0
GO:BP	GO:0001782	B cell homeostasis	1.0	33	26	1	0.038461538461538464	0.030303030303030304	21026	-0.0
GO:BP	GO:0001816	cytokine production	1.0	787	26	2	0.07692307692307693	0.0025412960609911056	21026	-0.0
GO:BP	GO:0001817	regulation of cytokine production	1.0	781	26	2	0.07692307692307693	0.002560819462227913	21026	-0.0
GO:BP	GO:0001818	negative regulation of cytokine production	1.0	292	26	1	0.038461538461538464	0.003424657534246575	21026	-0.0
GO:BP	GO:0001819	positive regulation of cytokine production	1.0	494	26	2	0.07692307692307693	0.004048582995951417	21026	-0.0
GO:BP	GO:0001824	blastocyst development	1.0	119	26	1	0.038461538461538464	0.008403361344537815	21026	-0.0
GO:BP	GO:0001825	blastocyst formation	1.0	46	26	1	0.038461538461538464	0.021739130434782608	21026	-0.0
GO:BP	GO:0001889	liver development	1.0	147	26	2	0.07692307692307693	0.013605442176870748	21026	-0.0
GO:BP	GO:0001894	tissue homeostasis	1.0	268	26	1	0.038461538461538464	0.0037313432835820895	21026	-0.0
GO:BP	GO:0001906	cell killing	1.0	229	26	2	0.07692307692307693	0.008733624454148471	21026	-0.0
GO:BP	GO:0001932	regulation of protein phosphorylation	1.0	779	26	1	0.038461538461538464	0.0012836970474967907	21026	-0.0
GO:BP	GO:0001944	vasculature development	1.0	762	26	1	0.038461538461538464	0.0013123359580052493	21026	-0.0
GO:BP	GO:0002526	acute inflammatory response	1.0	110	26	1	0.038461538461538464	0.00909090909090909	21026	-0.0
GO:BP	GO:0002548	monocyte chemotaxis	1.0	50	26	1	0.038461538461538464	0.02	21026	-0.0
GO:BP	GO:0002682	regulation of immune system process	1.0	1581	26	3	0.11538461538461539	0.0018975332068311196	21026	-0.0
GO:BP	GO:0003008	system process	1.0	2293	26	2	0.07692307692307693	0.0008722197993894462	21026	-0.0
GO:BP	GO:0003205	cardiac chamber development	1.0	169	26	1	0.038461538461538464	0.005917159763313609	21026	-0.0
GO:BP	GO:0003206	cardiac chamber morphogenesis	1.0	124	26	1	0.038461538461538464	0.008064516129032258	21026	-0.0
GO:BP	GO:0003376	sphingosine-1-phosphate receptor signaling pathway	1.0	16	26	1	0.038461538461538464	0.0625	21026	-0.0
GO:BP	GO:0005984	disaccharide metabolic process	1.0	11	26	1	0.038461538461538464	0.09090909090909091	21026	-0.0
GO:BP	GO:0005985	sucrose metabolic process	1.0	4	26	1	0.038461538461538464	0.25	21026	-0.0
GO:BP	GO:0005987	sucrose catabolic process	1.0	1	26	1	0.038461538461538464	1.0	21026	-0.0
GO:BP	GO:0005996	monosaccharide metabolic process	1.0	250	26	2	0.07692307692307693	0.008	21026	-0.0
GO:BP	GO:0006000	fructose metabolic process	1.0	14	26	1	0.038461538461538464	0.07142857142857142	21026	-0.0
GO:BP	GO:0006001	fructose catabolic process	1.0	3	26	1	0.038461538461538464	0.3333333333333333	21026	-0.0
GO:BP	GO:0006006	glucose metabolic process	1.0	184	26	1	0.038461538461538464	0.005434782608695652	21026	-0.0
GO:BP	GO:0006066	alcohol metabolic process	1.0	362	26	1	0.038461538461538464	0.0027624309392265192	21026	-0.0
GO:BP	GO:0006081	aldehyde metabolic process	1.0	76	26	1	0.038461538461538464	0.013157894736842105	21026	-0.0
GO:BP	GO:0006082	organic acid metabolic process	1.0	915	26	6	0.23076923076923078	0.006557377049180328	21026	-0.0
GO:BP	GO:0006090	pyruvate metabolic process	1.0	124	26	2	0.07692307692307693	0.016129032258064516	21026	-0.0
GO:BP	GO:0006091	generation of precursor metabolites and energy	1.0	478	26	1	0.038461538461538464	0.0020920502092050207	21026	-0.0
GO:BP	GO:0006094	gluconeogenesis	1.0	84	26	1	0.038461538461538464	0.011904761904761904	21026	-0.0
GO:BP	GO:0006096	glycolytic process	1.0	95	26	1	0.038461538461538464	0.010526315789473684	21026	-0.0
GO:BP	GO:0006098	pentose-phosphate shunt	1.0	20	26	1	0.038461538461538464	0.05	21026	-0.0
GO:BP	GO:0006108	malate metabolic process	1.0	9	26	1	0.038461538461538464	0.1111111111111111	21026	-0.0
GO:BP	GO:0006109	regulation of carbohydrate metabolic process	1.0	175	26	1	0.038461538461538464	0.005714285714285714	21026	-0.0
GO:BP	GO:0006139	nucleobase-containing compound metabolic process	1.0	7992	26	2	0.07692307692307693	0.00025025025025025025	21026	-0.0
GO:BP	GO:0006140	regulation of nucleotide metabolic process	1.0	85	26	2	0.07692307692307693	0.023529411764705882	21026	-0.0
GO:BP	GO:0006163	purine nucleotide metabolic process	1.0	430	26	2	0.07692307692307693	0.004651162790697674	21026	-0.0
GO:BP	GO:0006195	purine nucleotide catabolic process	1.0	138	26	1	0.038461538461538464	0.007246376811594203	21026	-0.0
GO:BP	GO:0006457	protein folding	1.0	219	26	2	0.07692307692307693	0.0091324200913242	21026	-0.0
GO:BP	GO:0006458	'de novo' protein folding	1.0	48	26	1	0.038461538461538464	0.020833333333333332	21026	-0.0
GO:BP	GO:0006468	protein phosphorylation	1.0	1227	26	1	0.038461538461538464	0.0008149959250203749	21026	-0.0
GO:BP	GO:0006469	negative regulation of protein kinase activity	1.0	138	26	1	0.038461538461538464	0.007246376811594203	21026	-0.0
GO:BP	GO:0003007	heart morphogenesis	1.0	266	26	1	0.038461538461538464	0.0037593984962406013	21026	-0.0
GO:BP	GO:0003006	developmental process involved in reproduction	1.0	1038	26	3	0.11538461538461539	0.002890173410404624	21026	-0.0
GO:BP	GO:0002921	negative regulation of humoral immune response	1.0	18	26	1	0.038461538461538464	0.05555555555555555	21026	-0.0
GO:BP	GO:0002920	regulation of humoral immune response	1.0	46	26	2	0.07692307692307693	0.043478260869565216	21026	-0.0
GO:BP	GO:0002683	negative regulation of immune system process	1.0	515	26	2	0.07692307692307693	0.003883495145631068	21026	-0.0
GO:BP	GO:0002684	positive regulation of immune system process	1.0	1099	26	2	0.07692307692307693	0.0018198362147406734	21026	-0.0
GO:BP	GO:0002685	regulation of leukocyte migration	1.0	234	26	2	0.07692307692307693	0.008547008547008548	21026	-0.0
GO:BP	GO:0002694	regulation of leukocyte activation	1.0	576	26	2	0.07692307692307693	0.003472222222222222	21026	-0.0
GO:BP	GO:0002695	negative regulation of leukocyte activation	1.0	190	26	1	0.038461538461538464	0.005263157894736842	21026	-0.0
GO:BP	GO:0002696	positive regulation of leukocyte activation	1.0	363	26	2	0.07692307692307693	0.005509641873278237	21026	-0.0
GO:BP	GO:0002697	regulation of immune effector process	1.0	401	26	2	0.07692307692307693	0.004987531172069825	21026	-0.0
GO:BP	GO:0002698	negative regulation of immune effector process	1.0	126	26	2	0.07692307692307693	0.015873015873015872	21026	-0.0
GO:BP	GO:0002699	positive regulation of immune effector process	1.0	264	26	2	0.07692307692307693	0.007575757575757576	21026	-0.0
GO:BP	GO:0002700	regulation of production of molecular mediator of immune response	1.0	194	26	1	0.038461538461538464	0.005154639175257732	21026	-0.0
GO:BP	GO:0002702	positive regulation of production of molecular mediator of immune response	1.0	139	26	1	0.038461538461538464	0.007194244604316547	21026	-0.0
GO:BP	GO:0002703	regulation of leukocyte mediated immunity	1.0	255	26	1	0.038461538461538464	0.00392156862745098	21026	-0.0
GO:BP	GO:0002705	positive regulation of leukocyte mediated immunity	1.0	154	26	1	0.038461538461538464	0.006493506493506494	21026	-0.0
GO:BP	GO:0002706	regulation of lymphocyte mediated immunity	1.0	194	26	1	0.038461538461538464	0.005154639175257732	21026	-0.0
GO:BP	GO:0006509	membrane protein ectodomain proteolysis	1.0	47	26	1	0.038461538461538464	0.02127659574468085	21026	-0.0
GO:BP	GO:0002708	positive regulation of lymphocyte mediated immunity	1.0	133	26	1	0.038461538461538464	0.007518796992481203	21026	-0.0
GO:BP	GO:0002711	positive regulation of T cell mediated immunity	1.0	72	26	1	0.038461538461538464	0.013888888888888888	21026	-0.0
GO:BP	GO:0002718	regulation of cytokine production involved in immune response	1.0	123	26	1	0.038461538461538464	0.008130081300813009	21026	-0.0
GO:BP	GO:0002720	positive regulation of cytokine production involved in immune response	1.0	83	26	1	0.038461538461538464	0.012048192771084338	21026	-0.0
GO:BP	GO:0002724	regulation of T cell cytokine production	1.0	40	26	1	0.038461538461538464	0.025	21026	-0.0
GO:BP	GO:0002726	positive regulation of T cell cytokine production	1.0	28	26	1	0.038461538461538464	0.03571428571428571	21026	-0.0
GO:BP	GO:0002790	peptide secretion	1.0	261	26	1	0.038461538461538464	0.0038314176245210726	21026	-0.0
GO:BP	GO:0002819	regulation of adaptive immune response	1.0	217	26	2	0.07692307692307693	0.009216589861751152	21026	-0.0
GO:BP	GO:0002821	positive regulation of adaptive immune response	1.0	136	26	1	0.038461538461538464	0.007352941176470588	21026	-0.0
GO:BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	202	26	2	0.07692307692307693	0.009900990099009901	21026	-0.0
GO:BP	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	130	26	1	0.038461538461538464	0.007692307692307693	21026	-0.0
GO:BP	GO:0002825	regulation of T-helper 1 type immune response	1.0	31	26	1	0.038461538461538464	0.03225806451612903	21026	-0.0
GO:BP	GO:0002828	regulation of type 2 immune response	1.0	34	26	1	0.038461538461538464	0.029411764705882353	21026	-0.0
GO:BP	GO:0002829	negative regulation of type 2 immune response	1.0	15	26	1	0.038461538461538464	0.06666666666666667	21026	-0.0
GO:BP	GO:0002831	regulation of response to biotic stimulus	1.0	540	26	1	0.038461538461538464	0.001851851851851852	21026	-0.0
GO:BP	GO:0002709	regulation of T cell mediated immunity	1.0	104	26	1	0.038461538461538464	0.009615384615384616	21026	-0.0
GO:BP	GO:0034599	cellular response to oxidative stress	1.0	247	26	1	0.038461538461538464	0.004048582995951417	21026	-0.0
GO:BP	GO:0009166	nucleotide catabolic process	1.0	162	26	1	0.038461538461538464	0.006172839506172839	21026	-0.0
GO:BP	GO:0009181	purine ribonucleoside diphosphate catabolic process	1.0	100	26	1	0.038461538461538464	0.01	21026	-0.0
GO:BP	GO:0022607	cellular component assembly	1.0	4719	26	3	0.11538461538461539	0.0006357279084551812	21026	-0.0
GO:BP	GO:0022612	gland morphogenesis	1.0	130	26	2	0.07692307692307693	0.015384615384615385	21026	-0.0
GO:BP	GO:0023051	regulation of signaling	1.0	3478	26	3	0.11538461538461539	0.0008625646923519264	21026	-0.0
GO:BP	GO:0023052	signaling	1.0	6515	26	9	0.34615384615384615	0.0013814274750575594	21026	-0.0
GO:BP	GO:0023057	negative regulation of signaling	1.0	1435	26	1	0.038461538461538464	0.0006968641114982578	21026	-0.0
GO:BP	GO:0023061	signal release	1.0	501	26	1	0.038461538461538464	0.001996007984031936	21026	-0.0
GO:BP	GO:0030001	metal ion transport	1.0	883	26	2	0.07692307692307693	0.0022650056625141564	21026	-0.0
GO:BP	GO:0030003	intracellular monoatomic cation homeostasis	1.0	524	26	1	0.038461538461538464	0.0019083969465648854	21026	-0.0
GO:BP	GO:0030029	actin filament-based process	1.0	825	26	1	0.038461538461538464	0.0012121212121212121	21026	-0.0
GO:BP	GO:0030036	actin cytoskeleton organization	1.0	729	26	1	0.038461538461538464	0.0013717421124828531	21026	-0.0
GO:BP	GO:0030072	peptide hormone secretion	1.0	255	26	1	0.038461538461538464	0.00392156862745098	21026	-0.0
GO:BP	GO:0030073	insulin secretion	1.0	211	26	1	0.038461538461538464	0.004739336492890996	21026	-0.0
GO:BP	GO:0030097	hemopoiesis	1.0	976	26	1	0.038461538461538464	0.0010245901639344263	21026	-0.0
GO:BP	GO:0030098	lymphocyte differentiation	1.0	442	26	1	0.038461538461538464	0.0022624434389140274	21026	-0.0
GO:BP	GO:0030148	sphingolipid biosynthetic process	1.0	112	26	1	0.038461538461538464	0.008928571428571428	21026	-0.0
GO:BP	GO:0030154	cell differentiation	1.0	4437	26	5	0.19230769230769232	0.001126887536623845	21026	-0.0
GO:BP	GO:0030155	regulation of cell adhesion	1.0	794	26	2	0.07692307692307693	0.0025188916876574307	21026	-0.0
GO:BP	GO:0030198	extracellular matrix organization	1.0	327	26	3	0.11538461538461539	0.009174311926605505	21026	-0.0
GO:BP	GO:0030199	collagen fibril organization	1.0	69	26	1	0.038461538461538464	0.014492753623188406	21026	-0.0
GO:BP	GO:0030216	keratinocyte differentiation	1.0	178	26	1	0.038461538461538464	0.0056179775280898875	21026	-0.0
GO:BP	GO:0030217	T cell differentiation	1.0	319	26	1	0.038461538461538464	0.003134796238244514	21026	-0.0
GO:BP	GO:0030277	maintenance of gastrointestinal epithelium	1.0	23	26	1	0.038461538461538464	0.043478260869565216	21026	-0.0
GO:BP	GO:0030282	bone mineralization	1.0	128	26	1	0.038461538461538464	0.0078125	21026	-0.0
GO:BP	GO:0030334	regulation of cell migration	1.0	960	26	3	0.11538461538461539	0.003125	21026	-0.0
GO:BP	GO:0030335	positive regulation of cell migration	1.0	559	26	1	0.038461538461538464	0.0017889087656529517	21026	-0.0
GO:BP	GO:0030336	negative regulation of cell migration	1.0	292	26	1	0.038461538461538464	0.003424657534246575	21026	-0.0
GO:BP	GO:0030388	fructose 1,6-bisphosphate metabolic process	1.0	9	26	1	0.038461538461538464	0.1111111111111111	21026	-0.0
GO:BP	GO:0030449	regulation of complement activation	1.0	21	26	1	0.038461538461538464	0.047619047619047616	21026	-0.0
GO:BP	GO:0030595	leukocyte chemotaxis	1.0	238	26	1	0.038461538461538464	0.004201680672268907	21026	-0.0
GO:BP	GO:0022604	regulation of cell morphogenesis	1.0	246	26	1	0.038461538461538464	0.0040650406504065045	21026	-0.0
GO:BP	GO:0030850	prostate gland development	1.0	51	26	2	0.07692307692307693	0.0392156862745098	21026	-0.0
GO:BP	GO:0022603	regulation of anatomical structure morphogenesis	1.0	831	26	1	0.038461538461538464	0.0012033694344163659	21026	-0.0
GO:BP	GO:0022414	reproductive process	1.0	1608	26	5	0.19230769230769232	0.003109452736318408	21026	-0.0
GO:BP	GO:0019320	hexose catabolic process	1.0	46	26	1	0.038461538461538464	0.021739130434782608	21026	-0.0
GO:BP	GO:0019362	pyridine nucleotide metabolic process	1.0	162	26	2	0.07692307692307693	0.012345679012345678	21026	-0.0
GO:BP	GO:0019364	pyridine nucleotide catabolic process	1.0	99	26	1	0.038461538461538464	0.010101010101010102	21026	-0.0
GO:BP	GO:0019538	protein metabolic process	1.0	4721	26	9	0.34615384615384615	0.0019063757678457953	21026	-0.0
GO:BP	GO:0019637	organophosphate metabolic process	1.0	1077	26	2	0.07692307692307693	0.0018570102135561746	21026	-0.0
GO:BP	GO:0019682	glyceraldehyde-3-phosphate metabolic process	1.0	12	26	1	0.038461538461538464	0.08333333333333333	21026	-0.0
GO:BP	GO:0019693	ribose phosphate metabolic process	1.0	380	26	1	0.038461538461538464	0.002631578947368421	21026	-0.0
GO:BP	GO:0019724	B cell mediated immunity	1.0	212	26	1	0.038461538461538464	0.0047169811320754715	21026	-0.0
GO:BP	GO:0019725	cellular homeostasis	1.0	835	26	2	0.07692307692307693	0.0023952095808383233	21026	-0.0
GO:BP	GO:0019730	antimicrobial humoral response	1.0	159	26	1	0.038461538461538464	0.006289308176100629	21026	-0.0
GO:BP	GO:0019731	antibacterial humoral response	1.0	70	26	1	0.038461538461538464	0.014285714285714285	21026	-0.0
GO:BP	GO:0019852	L-ascorbic acid metabolic process	1.0	14	26	1	0.038461538461538464	0.07142857142857142	21026	-0.0
GO:BP	GO:0019882	antigen processing and presentation	1.0	116	26	1	0.038461538461538464	0.008620689655172414	21026	-0.0
GO:BP	GO:0019884	antigen processing and presentation of exogenous antigen	1.0	47	26	1	0.038461538461538464	0.02127659574468085	21026	-0.0
GO:BP	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	1.0	28	26	1	0.038461538461538464	0.03571428571428571	21026	-0.0
GO:BP	GO:0019933	cAMP-mediated signaling	1.0	58	26	1	0.038461538461538464	0.017241379310344827	21026	-0.0
GO:BP	GO:0019953	sexual reproduction	1.0	1122	26	2	0.07692307692307693	0.0017825311942959	21026	-0.0
GO:BP	GO:0021536	diencephalon development	1.0	82	26	1	0.038461538461538464	0.012195121951219513	21026	-0.0
GO:BP	GO:0021700	developmental maturation	1.0	352	26	1	0.038461538461538464	0.002840909090909091	21026	-0.0
GO:BP	GO:0021782	glial cell development	1.0	134	26	1	0.038461538461538464	0.007462686567164179	21026	-0.0
GO:BP	GO:0021983	pituitary gland development	1.0	43	26	1	0.038461538461538464	0.023255813953488372	21026	-0.0
GO:BP	GO:0021984	adenohypophysis development	1.0	17	26	1	0.038461538461538464	0.058823529411764705	21026	-0.0
GO:BP	GO:0022008	neurogenesis	1.0	1771	26	2	0.07692307692307693	0.001129305477131564	21026	-0.0
GO:BP	GO:0022011	myelination in peripheral nervous system	1.0	30	26	1	0.038461538461538464	0.03333333333333333	21026	-0.0
GO:BP	GO:0022402	cell cycle process	1.0	1280	26	1	0.038461538461538464	0.00078125	21026	-0.0
GO:BP	GO:0022407	regulation of cell-cell adhesion	1.0	494	26	2	0.07692307692307693	0.004048582995951417	21026	-0.0
GO:BP	GO:0022408	negative regulation of cell-cell adhesion	1.0	196	26	1	0.038461538461538464	0.00510204081632653	21026	-0.0
GO:BP	GO:0022409	positive regulation of cell-cell adhesion	1.0	328	26	2	0.07692307692307693	0.006097560975609756	21026	-0.0
GO:BP	GO:0022412	cellular process involved in reproduction in multicellular organism	1.0	424	26	1	0.038461538461538464	0.0023584905660377358	21026	-0.0
GO:BP	GO:0022600	digestive system process	1.0	110	26	1	0.038461538461538464	0.00909090909090909	21026	-0.0
GO:BP	GO:0030855	epithelial cell differentiation	1.0	746	26	1	0.038461538461538464	0.0013404825737265416	21026	-0.0
GO:BP	GO:0030878	thyroid gland development	1.0	32	26	1	0.038461538461538464	0.03125	21026	-0.0
GO:BP	GO:0030900	forebrain development	1.0	423	26	1	0.038461538461538464	0.002364066193853428	21026	-0.0
GO:BP	GO:0032677	regulation of interleukin-8 production	1.0	84	26	1	0.038461538461538464	0.011904761904761904	21026	-0.0
GO:BP	GO:0032717	negative regulation of interleukin-8 production	1.0	17	26	1	0.038461538461538464	0.058823529411764705	21026	-0.0
GO:BP	GO:0032743	positive regulation of interleukin-2 production	1.0	34	26	1	0.038461538461538464	0.029411764705882353	21026	-0.0
GO:BP	GO:0032781	positive regulation of ATP-dependent activity	1.0	38	26	1	0.038461538461538464	0.02631578947368421	21026	-0.0
GO:BP	GO:0032787	monocarboxylic acid metabolic process	1.0	616	26	5	0.19230769230769232	0.008116883116883116	21026	-0.0
GO:BP	GO:0032870	cellular response to hormone stimulus	1.0	638	26	3	0.11538461538461539	0.004702194357366771	21026	-0.0
GO:BP	GO:0032879	regulation of localization	1.0	2029	26	2	0.07692307692307693	0.0009857072449482504	21026	-0.0
GO:BP	GO:0032940	secretion by cell	1.0	854	26	1	0.038461538461538464	0.00117096018735363	21026	-0.0
GO:BP	GO:0032943	mononuclear cell proliferation	1.0	319	26	2	0.07692307692307693	0.006269592476489028	21026	-0.0
GO:BP	GO:0032944	regulation of mononuclear cell proliferation	1.0	242	26	2	0.07692307692307693	0.008264462809917356	21026	-0.0
GO:BP	GO:0032946	positive regulation of mononuclear cell proliferation	1.0	146	26	2	0.07692307692307693	0.0136986301369863	21026	-0.0
GO:BP	GO:0033013	tetrapyrrole metabolic process	1.0	65	26	1	0.038461538461538464	0.015384615384615385	21026	-0.0
GO:BP	GO:0033015	tetrapyrrole catabolic process	1.0	13	26	1	0.038461538461538464	0.07692307692307693	21026	-0.0
GO:BP	GO:0033028	myeloid cell apoptotic process	1.0	39	26	1	0.038461538461538464	0.02564102564102564	21026	-0.0
GO:BP	GO:0033029	regulation of neutrophil apoptotic process	1.0	7	26	1	0.038461538461538464	0.14285714285714285	21026	-0.0
GO:BP	GO:0033031	positive regulation of neutrophil apoptotic process	1.0	5	26	1	0.038461538461538464	0.2	21026	-0.0
GO:BP	GO:0033032	regulation of myeloid cell apoptotic process	1.0	32	26	1	0.038461538461538464	0.03125	21026	-0.0
GO:BP	GO:0033034	positive regulation of myeloid cell apoptotic process	1.0	10	26	1	0.038461538461538464	0.1	21026	-0.0
GO:BP	GO:0033036	macromolecule localization	1.0	3228	26	4	0.15384615384615385	0.0012391573729863693	21026	-0.0
GO:BP	GO:0033043	regulation of organelle organization	1.0	1148	26	1	0.038461538461538464	0.0008710801393728223	21026	-0.0
GO:BP	GO:0033059	cellular pigmentation	1.0	64	26	1	0.038461538461538464	0.015625	21026	-0.0
GO:BP	GO:0033500	carbohydrate homeostasis	1.0	263	26	1	0.038461538461538464	0.0038022813688212928	21026	-0.0
GO:BP	GO:0033554	cellular response to stress	1.0	1830	26	2	0.07692307692307693	0.001092896174863388	21026	-0.0
GO:BP	GO:0033559	unsaturated fatty acid metabolic process	1.0	113	26	1	0.038461538461538464	0.008849557522123894	21026	-0.0
GO:BP	GO:0033619	membrane protein proteolysis	1.0	62	26	1	0.038461538461538464	0.016129032258064516	21026	-0.0
GO:BP	GO:0033673	negative regulation of kinase activity	1.0	145	26	1	0.038461538461538464	0.006896551724137931	21026	-0.0
GO:BP	GO:0033993	response to lipid	1.0	930	26	4	0.15384615384615385	0.004301075268817204	21026	-0.0
GO:BP	GO:2001279	regulation of unsaturated fatty acid biosynthetic process	1.0	12	26	1	0.038461538461538464	0.08333333333333333	21026	-0.0
GO:BP	GO:0034220	monoatomic ion transmembrane transport	1.0	1048	26	2	0.07692307692307693	0.0019083969465648854	21026	-0.0
GO:BP	GO:0032663	regulation of interleukin-2 production	1.0	64	26	1	0.038461538461538464	0.015625	21026	-0.0
GO:BP	GO:0032652	regulation of interleukin-1 production	1.0	110	26	1	0.038461538461538464	0.00909090909090909	21026	-0.0
GO:BP	GO:0032637	interleukin-8 production	1.0	84	26	1	0.038461538461538464	0.011904761904761904	21026	-0.0
GO:BP	GO:0032623	interleukin-2 production	1.0	64	26	1	0.038461538461538464	0.015625	21026	-0.0
GO:BP	GO:0030968	endoplasmic reticulum unfolded protein response	1.0	79	26	1	0.038461538461538464	0.012658227848101266	21026	-0.0
GO:BP	GO:0031016	pancreas development	1.0	80	26	1	0.038461538461538464	0.0125	21026	-0.0
GO:BP	GO:0031018	endocrine pancreas development	1.0	47	26	1	0.038461538461538464	0.02127659574468085	21026	-0.0
